session_id,customer_id,device_type,operating_system,ip_address,start_time,end_time,is_weekend,is_night,session_duration_sec,cart_value,items_count,checkout_attempts,payment_failures,cart_revisit_count,is_abandoned,status
sess_000172,156,DESKTOP,Windows,103.48.96.28,2026-08-03 18:19:04,2026-08-03 18:26:10,0,0,426,39173.58,2,1,0,5,1,ABANDONED
sess_000173,353,DESKTOP,iOS,103.138.240.183,2026-07-18 11:52:04,2026-07-18 12:03:40,1,0,696,61489.28,4,1,0,2,0,CONVERTED
sess_000174,388,MOBILE,Android,103.55.224.222,2026-07-19 07:54:04,2026-07-19 08:01:56,1,0,472,23758.61,4,0,0,2,1,ABANDONED
sess_000175,481,TABLET,Android,103.143.55.116,2026-07-24 23:11:04,2026-07-24 23:24:55,0,1,831,23638.97,1,1,0,2,0,CONVERTED
sess_000176,392,TABLET,Android,103.58.149.113,2026-07-26 14:14:04,2026-07-26 14:22:40,1,0,516,44823.03,4,0,0,2,1,ABANDONED
sess_000177,58,MOBILE,iOS,103.110.211.83,2026-07-24 23:46:04,2026-07-24 23:49:35,0,1,211,50017.51,2,0,0,2,1,ABANDONED
sess_000178,368,TABLET,Android,103.33.58.181,2026-07-24 02:59:04,2026-07-24 03:04:09,0,1,305,69705.37,4,0,0,1,1,ABANDONED
sess_000179,447,TABLET,iOS,103.51.74.46,2026-07-14 22:52:04,2026-07-14 23:02:19,0,0,615,90194.89,4,2,0,2,0,CONVERTED
sess_000180,255,DESKTOP,Android,103.165.252.61,2026-08-01 04:32:04,2026-08-01 04:44:48,1,1,764,98535.2,4,2,0,2,0,CONVERTED
sess_000181,76,MOBILE,Windows,103.19.74.219,2026-08-06 01:51:04,2026-08-06 02:01:43,0,1,639,23088.42,1,2,0,1,0,CONVERTED
sess_000182,83,TABLET,Windows,103.166.90.248,2026-07-24 04:52:04,2026-07-24 05:05:14,0,1,790,33234.13,3,3,1,4,1,PAYMENT_FAILED
sess_000183,63,TABLET,Windows,103.94.211.135,2026-08-01 00:52:04,2026-08-01 00:58:03,1,1,359,17262.47,1,1,0,1,0,CONVERTED
sess_000184,479,TABLET,Windows,103.119.162.67,2026-07-22 05:00:04,2026-07-22 05:07:23,0,1,439,47975.86,2,0,0,2,1,ABANDONED
sess_000185,255,DESKTOP,iOS,103.236.119.182,2026-07-29 18:01:04,2026-07-29 18:07:45,0,0,401,16078.93,1,1,0,3,1,ABANDONED
sess_000186,378,MOBILE,macOS,103.115.23.86,2026-07-27 05:30:04,2026-07-27 05:35:15,0,1,311,36749.02,3,1,0,1,0,CONVERTED
sess_000187,59,TABLET,Windows,103.97.202.186,2026-07-20 03:36:04,2026-07-20 03:52:41,0,1,997,40797.15,3,2,1,4,1,PAYMENT_FAILED
sess_000188,443,TABLET,Windows,103.128.211.238,2026-07-15 22:43:04,2026-07-15 23:12:21,0,0,1757,21714.55,1,4,2,4,1,PAYMENT_FAILED
sess_000189,455,DESKTOP,Android,103.48.143.216,2026-08-07 13:03:04,2026-08-07 13:16:08,0,0,784,102725.72,4,1,0,4,1,ABANDONED
sess_000190,450,MOBILE,Windows,103.125.154.56,2026-07-22 14:18:04,2026-07-22 14:27:43,0,0,579,50977.8,3,1,0,3,1,ABANDONED
sess_000191,79,MOBILE,Windows,103.246.247.188,2026-07-11 06:45:04,2026-07-11 06:49:42,1,0,278,43063.45,2,0,0,2,1,ABANDONED
sess_000192,236,DESKTOP,Android,103.11.159.239,2026-08-06 01:10:04,2026-08-06 01:31:26,0,1,1282,23088.42,1,4,1,5,1,PAYMENT_FAILED
sess_000193,296,DESKTOP,iOS,103.92.102.50,2026-07-29 15:11:04,2026-07-29 15:17:36,0,0,392,89448.31,4,0,0,2,1,ABANDONED
sess_000194,106,TABLET,Windows,103.150.163.70,2026-08-03 14:57:04,2026-08-03 15:03:57,0,0,413,13415.34,2,0,0,1,1,ABANDONED
sess_000195,26,MOBILE,Android,103.130.25.28,2026-07-26 22:47:04,2026-07-26 22:59:20,1,0,736,37075.94,2,1,0,2,0,CONVERTED
sess_000196,316,DESKTOP,Windows,103.95.101.183,2026-07-14 01:44:04,2026-07-14 01:52:58,0,1,534,30515.02,1,0,0,3,1,ABANDONED
sess_000197,291,MOBILE,Android,103.218.239.25,2026-07-24 14:02:04,2026-07-24 14:15:05,0,0,781,26041.65,2,2,0,1,0,CONVERTED
sess_000198,359,TABLET,Windows,103.211.166.117,2026-07-23 23:36:04,2026-07-23 23:38:37,0,1,153,1664.26,1,0,0,2,1,ABANDONED
sess_000199,434,MOBILE,Windows,103.206.178.155,2026-07-20 20:17:04,2026-07-20 20:40:54,0,0,1430,30965.87,3,4,1,2,1,PAYMENT_FAILED
sess_000200,123,TABLET,iOS,103.150.81.250,2026-07-23 11:31:04,2026-07-23 11:33:37,0,0,153,38300.3,2,0,0,2,1,ABANDONED
sess_000201,279,TABLET,iOS,103.54.39.190,2026-07-09 05:02:04,2026-07-09 05:11:12,0,1,548,24333.81,1,0,0,2,1,ABANDONED
sess_000202,167,TABLET,Android,103.220.227.46,2026-07-29 10:46:04,2026-07-29 10:48:39,0,0,155,7783.14,1,0,0,3,1,ABANDONED
sess_000203,168,DESKTOP,Android,103.33.111.210,2026-08-03 04:48:04,2026-08-03 04:57:46,0,1,582,30515.02,1,0,0,3,1,ABANDONED
sess_000204,232,TABLET,Windows,103.109.228.51,2026-08-01 01:22:04,2026-08-01 01:32:10,1,1,606,63934.53,4,2,0,2,0,CONVERTED
sess_000205,462,TABLET,Android,103.10.183.29,2026-07-11 15:00:04,2026-07-11 15:09:04,1,0,540,55378.26,4,1,0,2,0,CONVERTED
sess_000206,97,TABLET,macOS,103.225.184.216,2026-07-25 19:22:04,2026-07-25 19:36:21,1,0,857,5973.44,1,3,3,3,1,PAYMENT_FAILED
sess_000207,250,TABLET,macOS,103.44.43.36,2026-07-18 10:26:04,2026-07-18 10:38:19,1,0,735,57570.97,4,2,0,1,0,CONVERTED
sess_000208,256,TABLET,iOS,103.192.137.106,2026-07-09 05:59:04,2026-07-09 06:15:34,0,1,990,15751.54,1,1,0,5,1,ABANDONED
sess_000209,361,DESKTOP,Android,103.158.246.247,2026-07-16 21:54:04,2026-07-16 22:08:03,0,0,839,60365.1,4,1,0,2,0,CONVERTED
sess_000210,314,MOBILE,Windows,103.146.5.121,2026-07-24 07:08:04,2026-07-24 07:17:47,0,0,583,56811.69,3,0,0,2,1,ABANDONED
sess_000211,373,TABLET,Windows,103.25.242.149,2026-08-02 05:04:04,2026-08-02 05:11:36,1,1,452,20611.38,1,1,0,5,1,ABANDONED
sess_000212,65,TABLET,Android,103.227.142.65,2026-08-03 03:36:04,2026-08-03 03:40:27,0,1,263,91294.23,3,0,0,2,1,ABANDONED
sess_000213,190,MOBILE,Windows,103.210.120.125,2026-08-02 06:37:04,2026-08-02 06:47:55,1,0,651,41568.25,2,1,0,1,0,CONVERTED
sess_000214,122,TABLET,macOS,103.195.85.54,2026-07-20 12:51:04,2026-07-20 12:53:31,0,0,147,70419.07,3,0,0,3,1,ABANDONED
sess_000215,383,TABLET,iOS,103.107.199.122,2026-07-30 19:40:04,2026-07-30 19:46:35,0,0,391,20611.38,1,0,0,2,1,ABANDONED
sess_000216,348,DESKTOP,Android,103.34.181.245,2026-07-11 09:53:04,2026-07-11 10:12:22,1,0,1158,76014.66,3,4,3,4,1,PAYMENT_FAILED
sess_000217,395,MOBILE,Windows,103.183.92.81,2026-07-22 00:16:04,2026-07-22 00:34:12,0,1,1088,29947.02,1,1,0,3,1,ABANDONED
sess_000218,269,MOBILE,macOS,103.99.112.186,2026-07-29 16:02:04,2026-07-29 16:05:42,0,0,218,17551.46,1,0,0,1,1,ABANDONED
sess_000219,481,TABLET,iOS,103.253.62.182,2026-07-08 20:32:04,2026-07-08 20:39:17,0,0,433,41105.78,2,1,0,2,0,CONVERTED
sess_000220,339,MOBILE,macOS,103.246.141.197,2026-07-25 01:00:04,2026-07-25 01:18:07,1,1,1083,32138.24,3,1,0,5,1,ABANDONED
sess_000221,133,DESKTOP,iOS,103.122.35.126,2026-07-09 17:47:04,2026-07-09 18:03:09,0,0,965,8490.19,1,4,2,5,1,PAYMENT_FAILED
sess_000222,330,MOBILE,macOS,103.193.132.27,2026-08-06 22:08:04,2026-08-06 22:22:49,0,0,885,23866.86,4,1,0,2,0,CONVERTED
sess_000223,464,DESKTOP,Android,103.141.251.123,2026-07-25 10:50:04,2026-07-25 11:18:30,1,0,1706,11269.93,1,4,1,3,1,PAYMENT_FAILED
sess_000224,291,TABLET,Windows,103.95.155.103,2026-08-06 03:03:04,2026-08-06 03:14:18,0,1,674,16078.93,1,1,0,2,0,CONVERTED
sess_000225,332,MOBILE,iOS,103.151.20.248,2026-07-26 02:04:04,2026-07-26 02:14:10,1,1,606,30450.87,1,1,0,2,0,CONVERTED
sess_000226,250,MOBILE,macOS,103.198.97.36,2026-08-06 18:02:04,2026-08-06 18:11:08,0,0,544,48724.72,4,1,0,2,0,CONVERTED
sess_000227,404,TABLET,Android,103.113.60.55,2026-07-13 02:18:04,2026-07-13 02:25:45,0,1,461,84437.17,4,0,0,3,1,ABANDONED
sess_000228,242,TABLET,Android,103.72.66.4,2026-08-02 03:02:04,2026-08-02 03:09:35,1,1,451,16078.93,1,1,0,5,1,ABANDONED
sess_000229,428,TABLET,Android,103.219.54.30,2026-07-23 04:19:04,2026-07-23 04:27:53,0,1,529,21224.67,2,0,0,3,1,ABANDONED
sess_000230,167,MOBILE,iOS,103.92.109.196,2026-08-06 04:23:04,2026-08-06 04:35:13,0,1,729,73541.26,3,2,2,2,1,PAYMENT_FAILED
sess_000231,21,MOBILE,Android,103.212.192.200,2026-08-03 00:05:04,2026-08-03 00:11:26,0,1,382,11993.35,1,2,0,1,0,CONVERTED
sess_000232,455,DESKTOP,macOS,103.187.243.178,2026-08-03 17:35:04,2026-08-03 17:44:10,0,0,546,65652.4,4,1,0,5,1,ABANDONED
sess_000233,322,DESKTOP,Windows,103.117.2.143,2026-07-31 18:04:04,2026-07-31 18:17:19,0,0,795,36053.96,2,2,3,4,1,PAYMENT_FAILED
sess_000234,77,TABLET,macOS,103.137.90.41,2026-07-17 23:09:04,2026-07-17 23:20:16,0,1,672,23804.1,2,1,0,2,0,CONVERTED
sess_000235,23,MOBILE,Android,103.246.90.41,2026-07-13 23:38:04,2026-07-13 23:53:00,0,1,896,1571.54,1,1,0,3,1,ABANDONED
sess_000236,304,TABLET,Windows,103.117.101.192,2026-07-17 13:30:04,2026-07-17 13:36:56,0,0,412,24659.96,2,1,0,2,0,CONVERTED
sess_000237,457,MOBILE,Android,103.130.248.14,2026-07-10 09:45:04,2026-07-10 09:54:12,0,0,548,73206.8,4,1,0,4,1,ABANDONED
sess_000238,17,TABLET,Android,103.81.69.29,2026-07-11 08:44:04,2026-07-11 08:58:33,1,0,869,49246.13,2,1,0,6,1,ABANDONED
sess_000239,405,TABLET,iOS,103.157.117.23,2026-07-25 06:49:04,2026-07-25 06:57:45,1,0,521,94989.66,4,2,0,2,0,CONVERTED
sess_000240,485,MOBILE,Android,103.116.22.11,2026-07-23 07:25:04,2026-07-23 07:37:19,0,0,735,64677.05,4,1,0,2,0,CONVERTED
sess_000241,184,DESKTOP,iOS,103.175.46.5,2026-07-23 01:47:04,2026-07-23 01:51:40,0,1,276,97844.3,4,0,0,1,1,ABANDONED
sess_000242,321,DESKTOP,Android,103.230.36.99,2026-07-10 01:03:04,2026-07-10 01:14:10,0,1,666,91625.53,4,3,3,4,1,PAYMENT_FAILED
sess_000243,264,TABLET,Windows,103.237.26.29,2026-07-26 12:09:04,2026-07-26 12:14:45,1,0,341,36985.78,3,2,0,2,0,CONVERTED
sess_000244,123,TABLET,Android,103.176.244.189,2026-07-08 04:49:04,2026-07-08 04:58:30,0,1,566,64722.94,2,0,0,3,1,ABANDONED
sess_000245,460,DESKTOP,macOS,103.80.27.17,2026-07-27 12:50:04,2026-07-27 13:03:21,0,0,797,66348.32,4,2,0,1,0,CONVERTED
sess_000246,201,MOBILE,Windows,103.255.39.28,2026-08-02 15:12:04,2026-08-02 15:20:38,1,0,514,67959.13,4,1,0,4,1,ABANDONED
sess_000247,228,TABLET,Android,103.84.96.17,2026-08-07 16:42:04,2026-08-07 16:51:11,0,0,547,77600.97,3,0,0,3,1,ABANDONED
sess_000248,432,TABLET,macOS,103.127.155.146,2026-08-03 14:10:04,2026-08-03 14:19:30,0,0,566,69341.93,4,1,0,1,0,CONVERTED
sess_000249,147,MOBILE,iOS,103.224.78.42,2026-07-31 20:38:04,2026-07-31 20:48:28,0,0,624,73032.34,4,1,0,1,0,CONVERTED
sess_000250,277,MOBILE,Windows,103.41.12.104,2026-07-09 07:35:04,2026-07-09 07:47:53,0,0,769,64154.94,2,1,0,2,0,CONVERTED
sess_000251,243,DESKTOP,iOS,103.214.226.87,2026-07-16 20:47:04,2026-07-16 20:52:45,0,0,341,7441.9,1,2,0,1,0,CONVERTED
sess_000252,317,MOBILE,macOS,103.101.47.84,2026-08-06 03:52:04,2026-08-06 04:07:01,0,1,897,58067.98,3,1,0,1,0,CONVERTED
sess_000253,100,DESKTOP,Windows,103.164.28.233,2026-07-17 12:18:04,2026-07-17 12:31:31,0,0,807,77819.09,4,1,0,4,1,ABANDONED
sess_000254,380,DESKTOP,macOS,103.83.83.207,2026-07-15 10:09:04,2026-07-15 10:16:26,0,0,442,29156.45,2,2,0,1,0,CONVERTED
sess_000255,478,TABLET,macOS,103.32.3.105,2026-07-18 15:18:04,2026-07-18 15:31:48,1,0,824,98890.06,4,1,0,4,1,ABANDONED
sess_000256,428,TABLET,Windows,103.136.237.58,2026-08-08 00:32:04,2026-08-08 00:35:22,1,1,198,74852.63,3,0,0,2,1,ABANDONED
sess_000257,15,MOBILE,Windows,103.136.34.154,2026-07-15 12:17:04,2026-07-15 12:24:01,0,0,417,78830.16,4,0,0,2,1,ABANDONED
sess_000258,84,TABLET,Android,103.47.163.119,2026-07-10 00:58:04,2026-07-10 01:07:02,0,1,538,42357.32,2,1,0,5,1,ABANDONED
sess_000259,25,DESKTOP,Windows,103.145.39.132,2026-08-01 03:11:04,2026-08-01 03:17:40,1,1,396,24884.62,3,1,0,1,0,CONVERTED
sess_000260,422,MOBILE,Android,103.45.144.96,2026-07-14 08:04:04,2026-07-14 08:17:45,0,0,821,44802.97,2,1,0,5,1,ABANDONED
sess_000261,408,TABLET,Android,103.116.235.235,2026-08-05 20:39:04,2026-08-05 20:47:58,0,0,534,39063.41,4,1,0,3,1,ABANDONED
sess_000262,15,TABLET,Android,103.66.65.220,2026-07-16 19:46:04,2026-07-16 20:06:33,0,0,1229,67891.34,2,4,1,3,1,PAYMENT_FAILED
sess_000263,248,DESKTOP,Android,103.60.55.9,2026-07-13 02:06:04,2026-07-13 02:19:04,0,1,780,29166.88,3,1,0,1,0,CONVERTED
sess_000264,472,TABLET,iOS,103.160.102.48,2026-07-17 12:38:04,2026-07-17 12:40:18,0,0,134,63800.48,2,0,0,1,1,ABANDONED
sess_000265,438,TABLET,iOS,103.139.34.26,2026-07-12 04:53:04,2026-07-12 05:10:28,1,1,1044,70660.71,3,2,3,3,1,PAYMENT_FAILED
sess_000266,95,DESKTOP,Android,103.56.181.252,2026-07-26 10:09:04,2026-07-26 10:22:50,1,0,826,83392.82,4,1,0,1,0,CONVERTED
sess_000267,286,TABLET,Android,103.31.167.127,2026-08-04 11:29:04,2026-08-04 11:49:42,0,0,1238,58175.02,2,3,2,5,1,PAYMENT_FAILED
sess_000268,411,DESKTOP,Windows,103.55.6.173,2026-07-23 01:41:04,2026-07-23 02:06:01,0,1,1497,8490.19,1,2,2,2,1,PAYMENT_FAILED
sess_000269,53,TABLET,iOS,103.26.186.250,2026-08-01 13:04:04,2026-08-01 13:07:46,1,0,222,68684.89,4,0,0,3,1,ABANDONED
sess_000270,183,DESKTOP,macOS,103.134.142.38,2026-07-14 09:06:04,2026-07-14 09:08:59,0,0,175,41691.43,3,0,0,1,1,ABANDONED
sess_000271,348,MOBILE,iOS,103.107.167.40,2026-07-29 03:24:04,2026-07-29 03:31:23,0,1,439,24226.27,1,0,0,1,1,ABANDONED
sess_000272,393,DESKTOP,macOS,103.61.150.170,2026-07-23 07:53:04,2026-07-23 08:07:19,0,0,855,30515.02,1,2,0,2,0,CONVERTED
sess_000273,451,MOBILE,macOS,103.125.161.219,2026-07-26 09:31:04,2026-07-26 09:42:11,1,0,667,15332.69,3,3,1,3,1,PAYMENT_FAILED
sess_000274,346,DESKTOP,macOS,103.131.80.130,2026-08-06 11:16:04,2026-08-06 11:38:57,0,0,1373,31302.51,3,3,2,4,1,PAYMENT_FAILED
sess_000275,457,TABLET,Windows,103.107.49.110,2026-07-27 12:26:04,2026-07-27 12:37:03,0,0,659,2925.0,2,2,0,1,0,CONVERTED
sess_000276,445,DESKTOP,Android,103.96.86.6,2026-07-21 13:30:04,2026-07-21 13:42:55,0,0,771,69699.69,4,1,0,2,0,CONVERTED
sess_000277,51,DESKTOP,Android,103.186.105.87,2026-07-23 07:28:04,2026-07-23 07:36:59,0,0,535,31183.13,3,0,0,3,1,ABANDONED
sess_000278,431,TABLET,iOS,103.83.135.13,2026-07-29 05:03:04,2026-07-29 05:11:55,0,1,531,24333.81,1,2,0,1,0,CONVERTED
sess_000279,35,TABLET,macOS,103.119.107.89,2026-07-13 22:00:04,2026-07-13 22:17:51,0,0,1067,58652.61,3,1,0,5,1,ABANDONED
sess_000280,264,DESKTOP,iOS,103.235.9.161,2026-07-16 07:00:04,2026-07-16 07:14:54,0,0,890,58434.19,2,1,0,2,0,CONVERTED
sess_000281,415,TABLET,macOS,103.249.30.134,2026-08-01 12:11:04,2026-08-01 12:18:35,1,0,451,41991.06,2,2,0,1,0,CONVERTED
sess_000282,164,MOBILE,iOS,103.226.211.69,2026-07-12 14:50:04,2026-07-12 14:59:26,1,0,562,52452.25,4,1,0,1,0,CONVERTED
sess_000283,332,MOBILE,iOS,103.50.139.35,2026-08-07 15:48:04,2026-08-07 15:56:48,0,0,524,17105.0,2,0,0,2,1,ABANDONED
sess_000284,29,MOBILE,Windows,103.164.152.222,2026-08-05 10:44:04,2026-08-05 10:53:43,0,0,579,1741.62,1,0,0,2,1,ABANDONED
sess_000285,121,MOBILE,Android,103.143.128.128,2026-07-10 21:33:04,2026-07-10 21:37:05,0,0,241,19975.03,1,0,0,3,1,ABANDONED
sess_000286,427,TABLET,macOS,103.216.120.240,2026-07-25 17:11:04,2026-07-25 17:27:02,1,0,958,80346.83,3,2,1,3,1,PAYMENT_FAILED
sess_000287,280,DESKTOP,macOS,103.184.126.247,2026-07-30 19:41:04,2026-07-30 19:54:10,0,0,786,43309.69,3,2,0,2,0,CONVERTED
sess_000288,197,DESKTOP,Windows,103.241.62.137,2026-07-11 16:33:04,2026-07-11 16:47:17,1,0,853,1741.62,1,1,0,6,1,ABANDONED
sess_000289,47,MOBILE,Windows,103.63.82.235,2026-07-24 03:04:04,2026-07-24 03:27:56,0,1,1432,59058.65,3,3,3,2,1,PAYMENT_FAILED
sess_000290,34,DESKTOP,macOS,103.164.167.117,2026-07-16 23:41:04,2026-07-16 23:49:34,0,1,510,52927.97,2,0,0,1,1,ABANDONED
sess_000291,103,TABLET,Windows,103.90.42.29,2026-08-02 16:06:04,2026-08-02 16:18:04,1,0,720,108756.83,4,1,0,2,0,CONVERTED
sess_000292,94,DESKTOP,macOS,103.251.114.6,2026-07-08 23:50:04,2026-07-09 00:07:52,0,1,1068,58741.17,4,4,3,2,1,PAYMENT_FAILED
sess_000293,291,MOBILE,Android,103.193.222.198,2026-07-09 09:08:04,2026-07-09 09:15:05,0,0,421,44843.79,2,2,0,1,0,CONVERTED
sess_000294,221,MOBILE,iOS,103.220.144.187,2026-07-17 18:10:04,2026-07-17 18:18:08,0,0,484,29489.55,2,2,0,2,0,CONVERTED
sess_000295,465,MOBILE,Windows,103.159.234.22,2026-08-07 08:37:04,2026-08-07 08:40:12,0,0,188,44765.5,4,0,0,2,1,ABANDONED
sess_000296,31,MOBILE,Windows,103.248.120.121,2026-07-09 12:32:04,2026-07-09 12:43:37,0,0,693,39805.87,3,4,3,2,1,PAYMENT_FAILED
sess_000297,134,MOBILE,macOS,103.248.173.225,2026-07-24 20:07:04,2026-07-24 20:35:10,0,0,1686,50472.97,2,2,2,5,1,PAYMENT_FAILED
sess_000298,144,TABLET,Windows,103.247.220.73,2026-07-10 15:38:04,2026-07-10 16:05:42,0,0,1658,55202.31,4,4,2,4,1,PAYMENT_FAILED
sess_000299,19,DESKTOP,Windows,103.51.239.112,2026-08-04 07:44:04,2026-08-04 08:06:14,0,0,1330,75754.18,4,2,2,5,1,PAYMENT_FAILED
sess_000300,289,TABLET,iOS,103.159.2.135,2026-07-14 05:09:04,2026-07-14 05:12:36,0,1,212,1571.54,1,0,0,2,1,ABANDONED
sess_000301,347,MOBILE,Windows,103.16.145.175,2026-07-17 20:28:04,2026-07-17 20:33:25,0,0,321,9659.58,1,0,0,2,1,ABANDONED
sess_000302,42,DESKTOP,macOS,103.126.137.153,2026-07-18 00:26:04,2026-07-18 00:30:52,1,1,288,109016.4,4,0,0,1,1,ABANDONED
sess_000303,281,TABLET,macOS,103.33.204.66,2026-08-02 16:26:04,2026-08-02 16:34:38,1,0,514,8878.17,1,0,0,2,1,ABANDONED
sess_000304,199,DESKTOP,Windows,103.175.78.31,2026-07-29 07:52:04,2026-07-29 08:02:21,0,0,617,63305.45,3,2,0,1,0,CONVERTED
sess_000305,138,TABLET,macOS,103.33.216.208,2026-07-27 03:40:04,2026-07-27 03:49:54,0,1,590,79405.71,4,1,0,6,1,ABANDONED
sess_000306,43,DESKTOP,macOS,103.121.40.233,2026-07-13 08:19:04,2026-07-13 08:33:25,0,0,861,7773.94,2,3,1,4,1,PAYMENT_FAILED
sess_000307,470,MOBILE,Android,103.140.217.106,2026-08-04 08:46:04,2026-08-04 08:57:07,0,0,663,19975.03,1,2,0,2,0,CONVERTED
sess_000308,59,TABLET,macOS,103.55.93.216,2026-07-26 23:05:04,2026-07-26 23:07:46,1,1,162,68973.05,3,0,0,2,1,ABANDONED
sess_000309,109,MOBILE,Android,103.201.132.224,2026-07-17 21:00:04,2026-07-17 21:14:11,0,0,847,1741.62,1,2,0,1,0,CONVERTED
sess_000310,88,TABLET,macOS,103.127.207.223,2026-07-17 04:05:04,2026-07-17 04:13:15,0,1,491,47508.71,3,0,0,2,1,ABANDONED
sess_000311,8,MOBILE,Android,103.218.8.179,2026-08-01 23:43:04,2026-08-01 23:58:01,1,1,897,113596.6,4,2,2,3,1,PAYMENT_FAILED
sess_000312,379,TABLET,macOS,103.134.241.6,2026-07-11 09:17:04,2026-07-11 09:33:43,1,0,999,51035.78,2,1,0,4,1,ABANDONED
sess_000313,53,TABLET,macOS,103.116.253.189,2026-07-20 04:17:04,2026-07-20 04:36:12,0,1,1148,5145.04,1,1,0,5,1,ABANDONED
sess_000314,263,TABLET,macOS,103.69.31.136,2026-08-07 10:13:04,2026-08-07 10:19:59,0,0,415,29592.56,1,0,0,2,1,ABANDONED
sess_000315,456,DESKTOP,Android,103.136.177.115,2026-07-16 09:44:04,2026-07-16 09:51:05,0,0,421,67493.36,3,1,0,4,1,ABANDONED
sess_000316,466,TABLET,Windows,103.245.239.34,2026-07-10 14:37:04,2026-07-10 14:56:04,0,0,1140,59335.28,4,1,0,6,1,ABANDONED
sess_000317,342,DESKTOP,iOS,103.54.102.41,2026-07-19 07:50:04,2026-07-19 08:02:09,1,0,725,46925.06,3,1,0,2,0,CONVERTED
sess_000318,90,TABLET,Android,103.216.32.87,2026-07-25 20:44:04,2026-07-25 21:01:16,1,0,1032,23638.97,1,1,0,4,1,ABANDONED
sess_000319,133,DESKTOP,Windows,103.206.23.198,2026-07-10 05:37:04,2026-07-10 05:44:38,0,1,454,22477.1,1,2,0,1,0,CONVERTED
sess_000320,500,MOBILE,Android,103.220.21.130,2026-08-04 18:55:04,2026-08-04 19:02:26,0,0,442,22180.53,2,0,0,1,1,ABANDONED
sess_000321,391,TABLET,macOS,103.197.50.40,2026-07-18 12:13:04,2026-07-18 12:25:26,1,0,742,15251.23,1,1,0,4,1,ABANDONED
sess_000322,394,MOBILE,iOS,103.223.242.88,2026-07-29 07:23:04,2026-07-29 07:32:39,0,0,575,50503.66,3,1,0,3,1,ABANDONED
sess_000323,216,MOBILE,iOS,103.215.219.106,2026-07-09 10:39:04,2026-07-09 10:52:52,0,0,828,22477.1,1,2,0,2,0,CONVERTED
sess_000324,368,TABLET,Android,103.31.173.81,2026-07-26 19:01:04,2026-07-26 19:07:06,1,0,362,24226.27,1,2,0,2,0,CONVERTED
sess_000325,463,TABLET,Android,103.171.151.108,2026-07-26 01:23:04,2026-07-26 01:31:02,1,1,478,78847.16,3,0,0,3,1,ABANDONED
sess_000326,359,DESKTOP,macOS,103.174.105.228,2026-07-21 03:19:04,2026-07-21 03:29:57,0,1,653,41380.48,2,2,0,2,0,CONVERTED
sess_000327,372,TABLET,iOS,103.143.145.55,2026-08-05 07:10:04,2026-08-05 07:23:57,0,0,833,42834.09,2,2,0,2,0,CONVERTED
sess_000328,372,DESKTOP,Android,103.197.30.216,2026-07-27 15:46:04,2026-07-27 15:53:10,0,0,426,22477.1,1,2,0,1,0,CONVERTED
sess_000329,378,MOBILE,macOS,103.96.120.207,2026-07-15 04:46:04,2026-07-15 04:52:53,0,1,409,9106.16,2,0,0,3,1,ABANDONED
sess_000330,366,DESKTOP,iOS,103.36.167.133,2026-07-20 18:03:04,2026-07-20 18:12:05,0,0,541,36046.91,4,0,0,2,1,ABANDONED
sess_000331,229,MOBILE,Windows,103.183.206.151,2026-07-21 06:55:04,2026-07-21 07:25:00,0,0,1796,76568.29,4,3,2,5,1,PAYMENT_FAILED
sess_000332,263,TABLET,Android,103.187.108.117,2026-07-23 23:31:04,2026-07-23 23:45:36,0,1,872,33078.06,1,1,0,2,0,CONVERTED
sess_000333,62,DESKTOP,Windows,103.20.78.31,2026-07-27 14:13:04,2026-07-27 14:23:14,0,0,610,76238.22,4,2,0,2,0,CONVERTED
sess_000334,281,DESKTOP,Android,103.232.22.107,2026-07-23 05:04:04,2026-07-23 05:08:42,0,1,278,82243.17,4,0,0,3,1,ABANDONED
sess_000335,342,DESKTOP,iOS,103.231.166.23,2026-07-13 03:18:04,2026-07-13 03:36:04,0,1,1080,60524.17,4,1,0,6,1,ABANDONED
sess_000336,293,TABLET,Windows,103.153.63.165,2026-07-21 21:43:04,2026-07-21 21:57:18,0,0,854,47777.49,2,1,0,1,0,CONVERTED
sess_000337,93,MOBILE,Windows,103.211.105.63,2026-07-12 04:51:04,2026-07-12 04:57:30,1,1,386,54108.56,4,2,0,2,0,CONVERTED
sess_000338,132,MOBILE,Android,103.35.86.74,2026-08-03 18:23:04,2026-08-03 18:29:35,0,0,391,48508.96,3,2,0,1,0,CONVERTED
sess_000339,153,DESKTOP,Android,103.91.72.106,2026-07-10 13:34:04,2026-07-10 13:45:08,0,0,664,12764.76,1,1,0,6,1,ABANDONED
sess_000340,386,TABLET,iOS,103.136.197.244,2026-08-04 15:26:04,2026-08-04 15:28:35,0,0,151,81410.93,4,0,0,2,1,ABANDONED
sess_000341,346,MOBILE,iOS,103.205.64.78,2026-07-20 10:44:04,2026-07-20 10:50:29,0,0,385,49946.68,2,2,0,1,0,CONVERTED
sess_000342,493,TABLET,macOS,103.20.0.209,2026-07-24 03:26:04,2026-07-24 03:33:55,0,1,471,17262.47,1,2,0,1,0,CONVERTED
sess_000343,129,TABLET,macOS,103.99.108.150,2026-07-12 07:12:04,2026-07-12 07:17:50,1,0,346,7441.9,1,2,0,1,0,CONVERTED
